PlanetIndex,star_class,star_temperature_in_Kelvin,star_radius_in_Solar_radii,distance_from_Earth_to_the_system_in_parsecs,semimajor_axis_of_the_planet_in_AU,planet_radius_in_km,planet_density,planet_surface_pressure_bars,kappa,gamma1,gamma2,alpha,beta,planet_surface_temperature_Kelvin,H2O,CO2,O2,N2,CH4,N2O,CO,O3,SO2,NH3,C2H6,NO2,planet_atmospheres_avg_mol_wgt,planets_mean_surface_albedo
0000608,3,7119.463342406178,1.5204355374841036,13.334162628732024,2.2122080720555064,6766.67638352455,5.71498855032482,3.744747207164097,-3.3180460145897097,0.1216395009418374,-0.5547819168339709,0.0357350362495954,0.7904120083911574,218.73492054823754,0.03898520649636705,0.5176181450047919,0.30893434742199244,0.07326507752766859,0.0467693854669635,0.0029356700198804263,0.0019138606064349698,0.0016757121853799674,0.004394585110124059,0.0034477552451298685,0.00004616088609924843,0.000014094029167769392,36.7765303125187,0.27735616101997546
0000609,5,4284.984859015935,0.7051575829456442,9.600340555427904,0.6295905774873614,5296.260528214007,5.228984631282077,0.14571914227565774,-2.193610032433521,-0.6811567913549146,-1.3187209151915908,0.2907466154880478,0.8817239625177182,206.23857813207977,0.00919988925841137,0.2823237429908614,0.36346777992542545,0.32488423473049777,0.0033497844515404233,0.0022773425696978418,0.007753542475906727,0.002260441558325719,0.0013779371734553274,0.003073783380620364,0.000025141743716813833,0.0000063797415407972134,33.94373435120715,0.19105158077435153
0000511,4,5791.525690173019,1.2116579490727453,8.648256197415142,0.9208698433443924,5598.465872156514,5.31482914860209,6.185428955239491,-2.788401949885828,-0.6544119389033148,-1.2642152677016658,0.668424066797435,0.8009557142158357,381.81653809442867,0.05923616073700837,0.21183923353087628,0.14846323047083806,0.5397830093508683,0.010407944757549732,0.013208860052343053,0.005413152359746551,0.0004897636905781909,0.00446497877628379,0.006616067547991169,0.00007695825527443941,6.40470641798148e-7,31.586574715421104,0.1913561523122785
0000610,3,5963.706492863807,1.1975961530526167,6.684926624119329,1.9551668188994378,5622.583668847418,5.267863577784689,4.089676008560275,-2.021942526688518,-0.39865281511127804,-1.0589403094304353,0.3391742903630257,0.919395361687495,277.98815727281357,0.014060921783286566,0.7310666807979969,0.007525168607447145,0.17469753930900372,0.03372238522794698,0.014635973357181082,0.010631470023213194,0.00005672382885552466,0.011009144674072775,0.0024326068960478973,0.00014714533903109066,0.000014240155917016959,39.79942423355338,0.586420241711581
0000611,5,3831.268875359981,0.8405034266653455,10.197966153868293,0.4229560741858495,4367.07024607146,4.965740536493344,4.713411112933731,-3.3534129652389613,-1.4306599123116814,-1.3809132753908424,0.7200109537575236,0.8825296786748749,297.1204389850742,0.047839359360772826,0.35820429285486166,0.14600950010686276,0.4177332354163386,0.0019480605003604982,0.009769466349827734,0.004689027750616976,0.000758628999767843,0.010400627429761439,0.002646039212590068,0.0000013482917967944885,4.137264429190212e-7,34.34124311519633,0.7710816892068897
0000612,5,4442.645357239698,0.7867025276815216,7.7134727772025595,0.7710933102201927,6659.9222977264535,5.719395468062647,0.10131971768749026,-2.768471216062431,-0.5196039572847102,-1.2749765581646997,0.2648578091790279,0.9016144007054356,179.47794248227365,0.002373205988775259,0.06320005799111576,0.5337943249776617,0.38288959421875995,0.007105666386357702,0.00039063257654910693,0.00027473805241467537,0.0031580484075638096,0.001860382089483767,0.004939494244785069,0.000011652491277795407,0.00000220257525556928,31.125156193025003,0.60501983705513
0000613,4,5825.7365577215905,0.91033760404377,6.272035864080066,1.4796917258166737,6330.61991465043,5.495511746966207,0.7798472827833183,-2.4941690257087554,-0.24716926311311482,-0.941930270247668,0.3492058425661795,0.9745729223425469,239.19986787975034,0.005136048417913137,0.4671797895345151,0.041206979717456745,0.38220047567270843,0.07276554799260179,0.012483497147260061,0.0007422592929817985,0.00012798339399356737,0.010216299793647009,0.007249182624269628,0.0006815841264683913,0.000010352286184421928,35.21962300598148,0.5856522106733519
0000614,3,6820.274853822059,1.9624158985270128,12.92040893881001,2.302571228970536,7808.102421896722,6.252146685119916,2.8607798996701885,-2.3180827778342312,0.5470778775441096,-0.9345030919297566,0.18199506980783742,0.835237705863017,267.45679517621403,0.05224892680959774,0.0749143130199424,0.26826272256820344,0.5400322939845457,0.046070402920519185,0.006981130410746359,0.006251944902345082,0.002176191550579447,0.0006565213971935564,0.0020970768649556065,0.0003050829937794289,0.0000033925775920995996,29.36313715001478,0.7730357438205049
0000615,4,5324.368763239198,0.9564800692990016,4.6229878891649205,1.4617099765813073,3600.352501156757,4.656784898449533,3.858999090884634,-3.247794278931887,-0.04715926633882872,-0.4030926668106487,0.12426375256132483,0.950034066863387,203.44025793727533,0.06725494509814128,0.13316047102198195,0.3539817912612872,0.3538020369539022,0.06551084469703645,0.0044501788420169336,0.010445000161363594,0.0015061546152286649,0.007688526218280781,0.0018790067478786315,0.0003160882000337006,0.000004956182848614098,30.45584244622495,0.1880728311639233
0000616,4,5332.675383889854,1.0693598830575497,11.651686076950467,1.0404416356466881,8984.870410802416,6.9576161144466555,0.5167336569942367,-2.616455993817817,0.7124888670747627,-1.3895175967679307,0.08996707669236015,1.0243368407821167,239.46902705556656,0.045593160277998555,0.2785256895241866,0.3168782004901786,0.253270688575716,0.07979131147821479,0.008341023650507831,0.005355466857210624,0.0026522014129497008,0.0008539822410384814,0.008285482137437792,0.0004383967827678016,0.000014396571793328645,32.447401802472356,0.22436844896415387
0000617,3,6473.016516205376,1.443066575909313,8.823310505400894,2.7371391983353552,6292.918393387098,5.483286038724156,1.5607402336372427,-2.2072880588894956,0.5184138050109621,-0.7523407260740685,0.6677753213021268,1.0182562091184344,282.80334386886085,0.09678262472361897,0.32838075323732835,0.3124603396253196,0.16728337645927968,0.041529475008298365,0.014638031656512184,0.004544646297118706,0.0021661293807780668,0.025694524487708457,0.006233953588968418,0.00026069183127463606,0.000025453703794736775,34.182959466508905,0.5372954550204484
0000618,5,4869.1207457668925,0.6876741278509728,6.8045580239255585,0.5759235137993859,4020.1739812636456,4.908553276227532,5.206946468120788,-2.202987660404771,-0.13801641306640566,-0.8844356033532551,0.5287141215730207,1.0167997413288976,338.9380814261214,0.0250773322011528,0.49963009544857556,0.013405919748514971,0.3942641737902294,0.046721077033290356,0.0036828053280095305,0.009206145288880072,0.00010595059317839605,0.005942545746215606,0.0016549230966597932,0.0003005870768118901,0.000008444648481742964,35.50652991925355,0.6073868468281427
0000619,5,5270.187309021894,0.8242722912732174,1.3433384486021507,0.8957675419766,9337.49601565489,7.157078372407114,4.5618175147075775,-2.4818039998289247,0.168085272900119,-0.5533770719279117,0.7793551178335184,0.7748541256937479,221.59388908625303,0.010222429239434786,0.22995299050223914,0.4855057149678526,0.23934096144627237,0.007977116885930136,0.004300597086822722,0.010079314398878924,0.002678855424773938,0.008251584540454715,0.001681612442090546,0.0000056479665816732885,0.000003175098668476381,33.83048613936941,0.10811269501578129
0000512,3,6995.923711058744,1.8452268840194512,11.537071432982529,2.339612996163644,6178.928925260536,5.400683476906637,5.031740565523253,-2.959628596971661,0.5824648506152217,-0.8497655233013022,0.523709058565327,1.0258005887355668,357.5447863802832,0.0003578034546612024,0.2945853036851812,0.3470071731934591,0.30537562466884344,0.034956409870138594,0.0046694324116037305,0.003621648355838479,0.002752852349653951,0.0053100848632991835,0.0012300716201684727,0.00013258009393622168,0.000001015433216531798,33.99433374503746,0.5731900621676784
0000620,5,4065.0591197212675,0.7803572769456377,13.741654167363427,0.42017993432361134,5992.407663087773,5.373610151535925,1.003059485287831,-2.410750180874514,-1.441486205324133,-0.4414049844670862,0.7406348212749343,0.9907980867812286,319.996902757944,0.02753366123734645,0.2457056070642473,0.6214004100203038,0.062205117136957214,0.007850008064800983,0.004308233136721637,0.010938979859451343,0.00017855665222173424,0.013920569512430658,0.005913015159084374,0.00003697041774418428,0.000008871738690574623,34.560679052389176,0.6532445911348216
0000621,5,4374.127257023855,0.6051754460112879,6.153035528563317,0.6133759158543697,7420.459330650201,6.038339865042787,3.4545163307153173,-3.2120451427954717,-0.23536306707278398,-0.1474545126759952,0.9407064117826799,0.9549931936142679,205.18577948504552,0.047793654156222186,0.5003883407975235,0.2398118439735186,0.18137538385295893,0.009387157826827362,0.005603936963651182,0.009423856911271719,0.0015171229288736968,0.0020528735116040826,0.002601897481170339,0.00004348885119807907,4.4274518034459746e-7,36.5490313135115,0.3089173080889758
0000622,3,7123.484442180577,1.4745682599850356,4.720669979763505,2.392896481915111,4467.703565996647,5.007323913495378,4.59253238382712,-2.325972184893641,0.9466600507750758,-0.1370739959740661,0.9660916392527811,0.7867770931099717,220.3725659716879,0.04890839033940822,0.26677362035900065,0.46968746842376363,0.14041456990458331,0.04659146482922295,0.011765610772037886,0.007652127035686945,0.0010789184039991882,0.0026831815757320694,0.0041247283603728846,0.00031169129059716564,0.000008228705595208234,33.3676064510473,0.1768126739746183
0000623,4,5453.333694913493,1.0339002265240318,10.388590219465227,1.121107448103877,7981.925791474605,6.369490576330693,5.5400354083896985,-3.49529896635126,0.9614371315606136,-1.1163253585367114,0.29586292739497244,0.8010857809888181,191.31642917745228,0.02885966330740913,0.3715750962816193,0.37774113651051194,0.18349002629200897,0.027530785185682735,0.00029899278864327654,0.0035096413860995794,0.002769007642345236,0.0016123202854728892,0.0024948944001161586,0.00011574838980488123,0.0000026875302860375605,34.93568377536447,0.3867551373821586
0000624,3,6761.878150272043,1.502800088157065,4.775838161472982,3.2850429868002413,5871.037551418017,5.3149092608489354,5.03129287739183,-2.018137465036243,-0.05786927491259841,-0.8584465112552868,0.31514233576257566,0.9931795964185693,261.3987359927621,0.01875679665231155,0.23551564771315217,0.5815460410962094,0.12092170450530142,0.012793360077163689,0.007014416129647176,0.008731746823244686,0.0005698527572874745,0.009083758534949535,0.0050384722247208465,0.000020539938583848616,0.000007663547428204105,34.153739873713064,0.22627753286669086
0000625,4,5346.643978858811,0.902393287474036,3.15339675689372,1.3338859228284652,6266.687598299069,5.420639723757385,2.7510784505832615,-2.517331980442152,0.04579789803258616,-0.7997200788370158,0.9976216190325147,1.0666585945497777,301.5614945465277,0.000768591570847217,0.5015610430448565,0.29246424470071275,0.16606329173775927,0.019750509464941,0.009470998135132929,0.002257850648066355,0.002646641019808868,0.003811245571332043,0.0010949198854428759,0.00010913920994226263,0.000001525011157818925,37.287951850535414,0.1213316908795632
0000626,4,5328.107502775927,0.8247415447634249,10.907318299781972,0.7348561752269276,9295.470786574737,7.026725177304329,3.354488500126629,-3.4258661941237625,-0.4962833286313739,-0.7837507407542529,0.38810566533956925,0.9289146773011079,253.96529612261284,0.030004582200388426,0.12456032207297472,0.018537251729798962,0.7761647022902551,0.011299453320962135,0.011182529225567825,0.011016630013711748,0.00010208695120782636,0.012755822455766825,0.004308397562283548,0.000060398360794633244,0.00000782381628827393,30.238226034330236,0.7052695648620443
0000627,5,3874.7244933250786,0.6179754201567945,14.7845569867444,0.25342286174054,7318.355875999239,5.8917721156357885,0.7351289768658119,-3.4835751041176475,-0.39703582804771886,-1.2940018467640022,0.4267653053792476,1.022449869511088,276.7803135387949,0.02782283307057084,0.36973008730093554,0.05172367838228513,0.47786812852781024,0.04889620097555581,0.00981275932599842,0.00577611658547697,0.00019852841993939557,0.0019112447489091986,0.006081009051085551,0.00017864580274097524,7.678086918574512e-7,33.43362921366219,0.5716797632195371
0000628,4,5781.696297888368,1.0431249072503477,2.924469569522731,1.668190298751366,4924.850701586871,5.124266886979853,2.1234004923889396,-2.5241300078699838,0.9081967793015413,-0.9766140221289081,0.2536192223421163,0.9370809269012974,225.4878638587492,0.04144513587034374,0.3828145985797112,0.4698541333609654,0.04732638250918965,0.03608797204968134,0.0008280712289673066,0.008707074132346854,0.00408220077000044,0.005894930306642197,0.0026820891245619128,0.00027444611413347716,0.000002965953456436482,35.441402774940414,0.6427995200894268
0000629,3,5901.093643609163,1.5649999279850952,4.650491889198708,1.5824069060649766,6328.129420843338,5.538730380741197,3.7764218213537295,-3.2508403110192226,-0.39595604362049697,-0.3669421323639255,0.9639025958788306,0.8876337344417272,271.8284788865866,0.038205924828323336,0.08496386671080586,0.3390664606264697,0.508429590880162,0.014822658583158586,0.004308234086939939,0.002545254270163097,0.002690289289618187,0.0036006580375919713,0.0012203476451901802,0.0001372954472192886,0.000009419594357612224,30.403846703260296,0.6140482534283437
0000513,4,5439.427347458721,0.8103964659429533,7.767343345453939,1.1698141705971958,7823.935069592537,6.164301456441001,0.7604842603678716,-2.1297624446987573,-0.4731826274769586,-0.9163950118476194,0.3788753850333759,0.8375140904461807,219.88758796800133,0.027277497770639772,0.163856779127553,0.4828923578123822,0.2828479756038132,0.008931736169240301,0.009441356942709884,0.010840865992591866,0.0018639597795772152,0.007390265675570882,0.004626675500164686,0.000019141454486576478,0.000011388171270409244,32.583578215980104,0.7116934020668652
0000630,4,5731.68587782859,1.2332611228693215,14.668057426266953,1.4836750812627266,8794.372678509666,6.647098459515194,0.9032446228557015,-3.45257222051293,-0.7834908923630229,-0.6515126340622237,0.28736354869864034,0.8620591199003724,200.08104908170327,0.06773751042201899,0.5594316993763653,0.14675698816146518,0.1337278825586604,0.06465047430659739,0.010005823329163418,0.008444645699026601,0.0008389256001474948,0.004110145088484962,0.004032696025461816,0.00025463276928105305,0.000008576663327347942,36.37729219211176,0.35185317007187134
0000631,4,5547.328295013003,0.9780631758367332,3.578990844083391,1.3810495849077193,3702.3327666237024,4.775237688491473,1.021148602632324,-2.479100272088346,-0.6890008347248171,-0.13742643475389738,0.6330216048920898,1.0401756734841465,267.12560736204426,0.03377633097914399,0.2746693011778082,0.41740278164808264,0.22829414910383342,0.024398500550113764,0.008528384371107202,0.006430130157843699,0.0031513993962832216,0.0007608546175393212,0.002364917036119782,0.00021690268126392284,0.000006348280860946648,33.6420564555096,0.5499196031694819
0000632,5,4449.343842930742,0.8136411088929021,12.19285284645947,0.6167473934080571,7469.948247018257,6.192859271292113,0.9068838916730808,-2.09941697713167,0.5950236750819191,-0.14495357130573394,0.7864358350860455,1.0364188967355752,259.94498299767895,0.14738341712915756,0.05187533644085944,0.44447938639473683,0.12529849298573384,0.1358128304353871,0.02207550977636892,0.02943142361978087,0.0016696911000968996,0.03050172077042131,0.01072320837683689,0.0007197997513142706,0.000029183219306233202,28.88470882784959,0.14294720034161804
0000633,5,4953.943446174073,0.6850567620070851,7.580073962142077,0.408458175981613,6325.7554149573725,5.4467695223138985,3.0689037375588857,-2.5470797782251324,-1.3449144624421625,-0.3217296520913604,0.3995142999084017,1.063027868326986,460.3574660527806,0.03602355021496564,0.3813336311177876,0.09130497348220343,0.4315491667445512,0.027953117754999326,0.013744397754729357,0.00023419748870652952,0.0005095158558395348,0.01569745965484006,0.0015478706001425936,0.00009525527394680584,0.000006864057288102003,34.56175810586401,0.6270177629134243
0000634,3,6722.37791703335,1.8336369179023313,3.1238587474676445,3.6307873665494093,5962.283834966976,5.340086505008061,3.5790570313208065,-2.499946411215439,-0.7434636168235595,-0.19062369900223963,0.18307918030800985,0.9612949309585594,286.13070803554945,0.026003108501553775,0.39744658648993036,0.2639593515201527,0.2737867745038712,0.02616807581480173,0.0026610597811036448,0.003929959375567693,0.00008514535801146021,0.005568094511755991,0.0001369343277776373,0.0002523166875680643,0.0000025931279056079114,35.093605314249096,0.45637150409341065
0000635,3,6396.806843326859,1.3689570069622388,4.7545675871815325,1.7656976137975946,8769.828545404145,6.852288489880806,2.2474203301615763,-2.739515567313217,0.5254834258768177,-0.3247080908048052,0.8181695546671022,0.8667700125303118,247.94924117911256,0.04950516019735008,0.32994897253029903,0.40632644558416126,0.18687751934915606,0.004024274105356137,0.005968340678501583,0.012150757595035262,0.0008035049938565237,0.002834096769580234,0.0015281702524746101,0.00002579138320405731,0.000006966561025138109,34.56494379193213,0.15198657635898535
0000636,5,3931.6366173083716,0.6216823096680332,11.063792970908393,0.33909974522139924,8690.60110646715,6.723903721429079,4.2658818473317215,-2.610014218657052,-0.37520447414103075,-0.8763709120100369,0.8854864354635587,0.9145843161695298,307.26028525064237,0.031843368217671496,0.22960629636574756,0.49699077159840865,0.21006321045583085,0.005443084538238545,0.007109758934578483,0.006404659418749178,0.0023831347839767068,0.007122797896994178,0.003017613878732559,0.000009919451545466224,0.000005384459526396079,33.66868766078605,0.7400443637080634
0000637,5,4448.744814367595,0.6189174977761721,4.7576201897625525,0.3646791770992467,9925.503985265635,7.278144910909063,0.4129886493880811,-2.9930812426314524,0.14747318661970144,-0.3203190603153847,0.3874580391405661,0.9951452747494923,271.00779491713064,0.05734782789179771,0.057497625968703815,0.11338003675296794,0.7304921694813151,0.0003057395418293913,0.0021987554833474187,0.01760107888522807,0.00012882644071419432,0.018356000922245666,0.0026765635354021387,0.0000022213100117959965,0.00001315378643666952,29.4784668595246,0.7911988389065865
0000638,5,4463.03562953606,0.7372853064872102,11.431785482298583,0.5094897792889931,7769.1047220503915,6.156473724073733,0.45181649027865733,-2.4596775846256396,-0.785530734256811,-0.6435045506135887,0.7821557390682108,0.9940373976862864,272.88050812995556,0.006400751251087505,0.31189556644316235,0.3456310317784275,0.31877808268222,0.006320815652883412,0.003971288333517634,0.005999906739935161,0.00014712822214568464,0.0006189791212000863,0.00021187516006012118,0.000017218213331320172,0.000007356402029085792,34.3270993483968,0.499554438279071
0000639,4,5396.7176956817,0.9465105021880578,4.565548343777144,1.1901225178819361,7411.243988144414,6.026603688838039,0.5196086261673026,-2.428797654866543,0.9274667237814342,-1.388472357331957,0.031136277968436432,0.9685152631994687,197.1475325071759,0.04876685550407233,0.43768549993010286,0.1667642926640351,0.25603700236039734,0.06097532892005712,0.011918694892376026,0.004603105632231173,0.00121952076993942,0.011002541981505456,0.0008168576319935999,0.000205151432131903,0.0000051482811574171405,35.06503577122235,0.2500826196430641
0000514,4,5459.799273512481,1.0547940249130405,8.996186669520691,1.2522071659098064,9622.03488370561,7.08923668832308,1.9584444578759568,-2.029856254620037,-0.788848210118038,-0.04386787673041348,0.7615623475245695,1.0521620554964222,284.2046544172622,0.046005195807406814,0.03802279709063508,0.7328429089126387,0.10920850914225085,0.029693343719340737,0.011744458049520097,0.010686020631670208,0.0014810359849650183,0.012428360722636284,0.0077932647489745,0.0000898422358717185,0.0000042629540900533205,31.307002634640785,0.35887707703381544
0000640,3,7059.728007211121,1.4281577816090878,11.426215889693937,2.797262949002424,8753.343669862661,6.765406676812671,5.042220550329173,-2.9894736839111484,0.07593664169813108,-0.9382119534833427,0.8803538135329151,1.081932427137298,316.83232167521214,0.027509449345004218,0.3233365044079256,0.5080179992789542,0.02600322933572408,0.0703759945782694,0.011639909061081784,0.010342268083123461,0.0033504316579501146,0.011642186073507685,0.007438552515612555,0.0003421701905516734,0.0000013054722950366588,34.68408628114505,0.15185205118205447
0000641,4,5741.870613828636,1.0265678658747954,1.596587959762422,1.1766525101322138,8400.224900227066,6.4450496164230024,2.8654130514660467,-2.2347787462423105,0.7970259895922913,-1.10270922716862,0.22978031537775245,0.8500949508981258,246.28236707615227,0.012688290696648294,0.13991191218153629,0.4607949656302091,0.3175097667689083,0.04256828889525154,0.0012726861729336805,0.010181314099378742,0.0035507334626869243,0.007072402606722384,0.004060152365472522,0.000389102775806954,3.8434444537829136e-7,31.75322890839743,0.6621230368992075
0000642,3,6650.930649037217,1.8059318110721816,14.920861940818506,2.536028127567027,5037.426423684975,5.1347743092422435,6.0115555915864585,-2.6363765809843605,-0.8518002060891566,-0.9432803904789294,0.6532543792045777,0.8563596710236947,335.44728143331037,0.05484583294465662,0.00009623141354722113,0.26580941086275717,0.6178884312109426,0.026346171218022657,0.016931483007076465,0.010963383932770231,0.0002758907741295241,0.0018813237356854857,0.004823196464704385,0.000127166703570227,0.000011477732137331708,28.5022130157097,0.17821810561757648
0000643,3,6316.464127630964,1.2180621188556637,6.062368800812423,2.1138458169161027,8265.00238612426,6.47746352038437,1.9358715352900049,-3.1259246141838064,-0.20031528644466978,-0.43963895639452555,0.15474851750292895,0.930051527478919,217.75805882931564,0.03511292150223336,0.39635524066092664,0.3758567796147477,0.14097999180415569,0.03126363790538169,0.0013467585551417548,0.010341731043360265,0.0018295867442194645,0.003929947561140053,0.0028053734935179087,0.00017675273032091317,0.000001278384854563738,35.29547659335489,0.6810210292996351
0000644,4,5779.351588619013,0.91145747080759,9.586642498542167,1.382397443628593,5410.245919016711,5.296406641018465,3.8193966376299917,-2.956298448005066,-0.30199777412450257,-1.3946202336399294,0.31734999137678355,1.0182110159494835,280.88548565224835,0.011039424902109313,0.3993830602797306,0.29887850847484826,0.27085609660891796,0.0024055128778762416,0.005710235292311877,0.0062778123244491705,0.0014815211341138214,0.00009233705683601825,0.0038627437171850753,0.000005796209468268063,0.000006951122153234617,35.53614817826504,0.29958245272809136
0000645,3,6715.976415284071,1.7246742066032634,6.160792183385252,3.2899379129278237,8880.363877590546,6.916366605444779,3.4389958689106663,-2.8035295698061553,0.658141407194528,-1.005937539677947,0.15744703337776733,1.0420130915344936,236.8021836535264,0.0007837503597981162,0.3391868561114021,0.4442953498443563,0.18460533358919845,0.016866034522796093,0.002468780862700211,0.00006861111096631263,0.0040625949988710944,0.005396367650282417,0.002100133217150506,0.00016318620715378794,0.000003001525324628322,35.29238739487493,0.32128935364581085
0000646,4,5307.638160021736,0.8064158410001006,10.58866116522364,0.7887597089086755,4131.289726156461,4.8052921435647695,2.047768946485867,-3.1720614989948617,-1.2413198552118325,-0.0006737292846148435,0.597288651645242,1.0262741717409105,291.91604851387336,0.03981140289232499,0.367914547938919,0.19995528451097067,0.32841353582955873,0.04219912176041464,0.0025503382079816814,0.009415574445594703,0.0008446930955371311,0.007898852545042597,0.0008434841863443815,0.00014794360115997425,0.00000522098615144062,34.12590802545223,0.31707058052001036
